AOA,CL Open,CL open Max,CL open min,CL open mean ,CL Closed,CL Closed max,Cl closed min ,Cl closed mean ,tPA_closed,tPA_open
-0.60574,0.017427,0.061355,-0.073243,-0.015365433,-0.0072595,0.040699,-0.033892,-8.48588E-06,2.199,2.199
-0.60577,0.017479,0.061355,-0.073243,-0.015365433,-0.0071765,0.040699,-0.033892,-8.48588E-06,2.2,2.2
-0.60577,0.01753,0.061355,-0.073243,-0.015365433,-0.0070895,0.040699,-0.033892,-8.48588E-06,2.201,2.201
-0.60577,0.017578,0.061355,-0.073243,-0.015365433,-0.0069986,0.040699,-0.033892,-8.48588E-06,2.202,2.202
-0.60572,0.017624,0.061355,-0.073243,-0.015365433,-0.0069038,0.040699,-0.033892,-8.48588E-06,2.203,2.203
-0.60565,0.017667,0.061355,-0.073243,-0.015365433,-0.0068051,0.040699,-0.033892,-8.48588E-06,2.204,2.204
-0.60565,0.017708,0.061355,-0.073243,-0.015365433,-0.0067028,0.040699,-0.033892,-8.48588E-06,2.205,2.205
-0.60558,0.017747,0.061355,-0.073243,-0.015365433,-0.0065969,0.040699,-0.033892,-8.48588E-06,2.206,2.206
-0.60558,0.017783,0.061355,-0.073243,-0.015365433,-0.0064875,0.040699,-0.033892,-8.48588E-06,2.207,2.207
-0.60553,0.017817,0.061355,-0.073243,-0.015365433,-0.0063747,0.040699,-0.033892,-8.48588E-06,2.208,2.208
-0.60543,0.017848,0.061355,-0.073243,-0.015365433,-0.0062586,0.040699,-0.033892,-8.48588E-06,2.209,2.209
-0.60534,0.017876,0.061355,-0.073243,-0.015365433,-0.0061393,0.040699,-0.033892,-8.48588E-06,2.21,2.21
-0.60527,0.017902,0.061355,-0.073243,-0.015365433,-0.006017,0.040699,-0.033892,-8.48588E-06,2.211,2.211
-0.60522,0.017925,0.061355,-0.073243,-0.015365433,-0.0058917,0.040699,-0.033892,-8.48588E-06,2.212,2.212
-0.60512,0.017945,0.061355,-0.073243,-0.015365433,-0.0057636,0.040699,-0.033892,-8.48588E-06,2.213,2.213
-0.60503,0.017962,0.061355,-0.073243,-0.015365433,-0.0056328,0.040699,-0.033892,-8.48588E-06,2.214,2.214
-0.60498,0.017977,0.061355,-0.073243,-0.015365433,-0.0054995,0.040699,-0.033892,-8.48588E-06,2.215,2.215
-0.60491,0.017989,0.061355,-0.073243,-0.015365433,-0.0053636,0.040699,-0.033892,-8.48588E-06,2.216,2.216
-0.60479,0.017998,0.061355,-0.073243,-0.015365433,-0.0052255,0.040699,-0.033892,-8.48588E-06,2.217,2.217
-0.60476,0.018005,0.061355,-0.073243,-0.015365433,-0.0050851,0.040699,-0.033892,-8.48588E-06,2.218,2.218
-0.60472,0.018008,0.061355,-0.073243,-0.015365433,-0.0049427,0.040699,-0.033892,-8.48588E-06,2.219,2.219
-0.60457,0.018009,0.061355,-0.073243,-0.015365433,-0.0047983,0.040699,-0.033892,-8.48588E-06,2.22,2.22
-0.6045,0.018007,0.061355,-0.073243,-0.015365433,-0.0046522,0.040699,-0.033892,-8.48588E-06,2.221,2.221
-0.60431,0.018002,0.061355,-0.073243,-0.015365433,-0.0045043,0.040699,-0.033892,-8.48588E-06,2.222,2.222
-0.60421,0.017994,0.061355,-0.073243,-0.015365433,-0.004355,0.040699,-0.033892,-8.48588E-06,2.223,2.223
-0.604,0.017983,0.061355,-0.073243,-0.015365433,-0.0042042,0.040699,-0.033892,-8.48588E-06,2.224,2.224
-0.60395,0.01797,0.061355,-0.073243,-0.015365433,-0.0040522,0.040699,-0.033892,-8.48588E-06,2.225,2.225
-0.60383,0.017954,0.061355,-0.073243,-0.015365433,-0.0038991,0.040699,-0.033892,-8.48588E-06,2.226,2.226
-0.60371,0.017935,0.061355,-0.073243,-0.015365433,-0.0037449,0.040699,-0.033892,-8.48588E-06,2.227,2.227
-0.60349,0.017913,0.061355,-0.073243,-0.015365433,-0.0035899,0.040699,-0.033892,-8.48588E-06,2.228,2.228
-0.60335,0.017889,0.061355,-0.073243,-0.015365433,-0.0034342,0.040699,-0.033892,-8.48588E-06,2.229,2.229
-0.60316,0.017861,0.061355,-0.073243,-0.015365433,-0.0032778,0.040699,-0.033892,-8.48588E-06,2.23,2.23
-0.60299,0.017832,0.061355,-0.073243,-0.015365433,-0.003121,0.040699,-0.033892,-8.48588E-06,2.231,2.231
-0.60275,0.017799,0.061355,-0.073243,-0.015365433,-0.0029639,0.040699,-0.033892,-8.48588E-06,2.232,2.232
-0.60256,0.017764,0.061355,-0.073243,-0.015365433,-0.0028065,0.040699,-0.033892,-8.48588E-06,2.233,2.233
-0.60225,0.017726,0.061355,-0.073243,-0.015365433,-0.002649,0.040699,-0.033892,-8.48588E-06,2.234,2.234
-0.60206,0.017686,0.061355,-0.073243,-0.015365433,-0.0024916,0.040699,-0.033892,-8.48588E-06,2.235,2.235
-0.60189,0.017644,0.061355,-0.073243,-0.015365433,-0.0023343,0.040699,-0.033892,-8.48588E-06,2.236,2.236
-0.60163,0.017599,0.061355,-0.073243,-0.015365433,-0.0021773,0.040699,-0.033892,-8.48588E-06,2.237,2.237
-0.60136,0.017551,0.061355,-0.073243,-0.015365433,-0.0020206,0.040699,-0.033892,-8.48588E-06,2.238,2.238
-0.60117,0.017502,0.061355,-0.073243,-0.015365433,-0.0018645,0.040699,-0.033892,-8.48588E-06,2.239,2.239
-0.60096,0.01745,0.061355,-0.073243,-0.015365433,-0.001709,0.040699,-0.033892,-8.48588E-06,2.24,2.24
-0.60072,0.017396,0.061355,-0.073243,-0.015365433,-0.0015542,0.040699,-0.033892,-8.48588E-06,2.241,2.241
-0.6005,0.017339,0.061355,-0.073243,-0.015365433,-0.0014002,0.040699,-0.033892,-8.48588E-06,2.242,2.242
-0.60026,0.017281,0.061355,-0.073243,-0.015365433,-0.0012472,0.040699,-0.033892,-8.48588E-06,2.243,2.243
-0.60002,0.017221,0.061355,-0.073243,-0.015365433,-0.0010952,0.040699,-0.033892,-8.48588E-06,2.244,2.244
-0.59983,0.017158,0.061355,-0.073243,-0.015365433,-0.00094436,0.040699,-0.033892,-8.48588E-06,2.245,2.245
-0.59959,0.017094,0.061355,-0.073243,-0.015365433,-0.00079473,0.040699,-0.033892,-8.48588E-06,2.246,2.246
-0.59938,0.017028,0.061355,-0.073243,-0.015365433,-0.00064643,0.040699,-0.033892,-8.48588E-06,2.247,2.247
-0.59914,0.01696,0.061355,-0.073243,-0.015365433,-0.00049954,0.040699,-0.033892,-8.48588E-06,2.248,2.248
-0.5989,0.01689,0.061355,-0.073243,-0.015365433,-0.00035414,0.040699,-0.033892,-8.48588E-06,2.249,2.249
-0.59873,0.016819,0.061355,-0.073243,-0.015365433,-0.00021032,0.040699,-0.033892,-8.48588E-06,2.25,2.25
-0.59847,0.016746,0.061355,-0.073243,-0.015365433,-6.82E-05,0.040699,-0.033892,-8.48588E-06,2.251,2.251
-0.59828,0.016672,0.061355,-0.073243,-0.015365433,7.23E-05,0.040699,-0.033892,-8.48588E-06,2.252,2.252
-0.59806,0.016596,0.061355,-0.073243,-0.015365433,0.00021086,0.040699,-0.033892,-8.48588E-06,2.253,2.253
-0.59777,0.016519,0.061355,-0.073243,-0.015365433,0.00034759,0.040699,-0.033892,-8.48588E-06,2.254,2.254
-0.59749,0.016441,0.061355,-0.073243,-0.015365433,0.00048237,0.040699,-0.033892,-8.48588E-06,2.255,2.255
-0.59727,0.016361,0.061355,-0.073243,-0.015365433,0.00061514,0.040699,-0.033892,-8.48588E-06,2.256,2.256
-0.59706,0.01628,0.061355,-0.073243,-0.015365433,0.00074583,0.040699,-0.033892,-8.48588E-06,2.257,2.257
-0.59682,0.016198,0.061355,-0.073243,-0.015365433,0.00087439,0.040699,-0.033892,-8.48588E-06,2.258,2.258
-0.59663,0.016115,0.061355,-0.073243,-0.015365433,0.0010008,0.040699,-0.033892,-8.48588E-06,2.259,2.259
-0.59634,0.016032,0.061355,-0.073243,-0.015365433,0.0011249,0.040699,-0.033892,-8.48588E-06,2.26,2.26
-0.59612,0.015947,0.061355,-0.073243,-0.015365433,0.0012467,0.040699,-0.033892,-8.48588E-06,2.261,2.261
-0.59584,0.015861,0.061355,-0.073243,-0.015365433,0.0013662,0.040699,-0.033892,-8.48588E-06,2.262,2.262
-0.59557,0.015775,0.061355,-0.073243,-0.015365433,0.0014834,0.040699,-0.033892,-8.48588E-06,2.263,2.263
-0.59531,0.015688,0.061355,-0.073243,-0.015365433,0.0015981,0.040699,-0.033892,-8.48588E-06,2.264,2.264
-0.595,0.0156,0.061355,-0.073243,-0.015365433,0.0017103,0.040699,-0.033892,-8.48588E-06,2.265,2.265
-0.59478,0.015512,0.061355,-0.073243,-0.015365433,0.00182,0.040699,-0.033892,-8.48588E-06,2.266,2.266
-0.59452,0.015423,0.061355,-0.073243,-0.015365433,0.0019273,0.040699,-0.033892,-8.48588E-06,2.267,2.267
-0.59428,0.015334,0.061355,-0.073243,-0.015365433,0.0020319,0.040699,-0.033892,-8.48588E-06,2.268,2.268
-0.59402,0.015244,0.061355,-0.073243,-0.015365433,0.0021339,0.040699,-0.033892,-8.48588E-06,2.269,2.269
-0.59373,0.015155,0.061355,-0.073243,-0.015365433,0.0022334,0.040699,-0.033892,-8.48588E-06,2.27,2.27
-0.59342,0.015065,0.061355,-0.073243,-0.015365433,0.0023302,0.040699,-0.033892,-8.48588E-06,2.271,2.271
-0.59313,0.014974,0.061355,-0.073243,-0.015365433,0.0024243,0.040699,-0.033892,-8.48588E-06,2.272,2.272
-0.59287,0.014884,0.061355,-0.073243,-0.015365433,0.0025157,0.040699,-0.033892,-8.48588E-06,2.273,2.273
-0.59258,0.014794,0.061355,-0.073243,-0.015365433,0.0026045,0.040699,-0.033892,-8.48588E-06,2.274,2.274
-0.59232,0.014704,0.061355,-0.073243,-0.015365433,0.0026905,0.040699,-0.033892,-8.48588E-06,2.275,2.275
-0.59208,0.014614,0.061355,-0.073243,-0.015365433,0.0027737,0.040699,-0.033892,-8.48588E-06,2.276,2.276
-0.59186,0.014524,0.061355,-0.073243,-0.015365433,0.0028543,0.040699,-0.033892,-8.48588E-06,2.277,2.277
-0.59155,0.014435,0.061355,-0.073243,-0.015365433,0.002932,0.040699,-0.033892,-8.48588E-06,2.278,2.278
-0.59134,0.014345,0.061355,-0.073243,-0.015365433,0.003007,0.040699,-0.033892,-8.48588E-06,2.2791,2.2791
-0.59102,0.014256,0.061355,-0.073243,-0.015365433,0.0030792,0.040699,-0.033892,-8.48588E-06,2.28,2.28
-0.59076,0.014168,0.061355,-0.073243,-0.015365433,0.0031487,0.040699,-0.033892,-8.48588E-06,2.281,2.281
-0.59043,0.01408,0.061355,-0.073243,-0.015365433,0.0032153,0.040699,-0.033892,-8.48588E-06,2.282,2.282
-0.59019,0.013993,0.061355,-0.073243,-0.015365433,0.0032792,0.040699,-0.033892,-8.48588E-06,2.283,2.283
-0.58992,0.013906,0.061355,-0.073243,-0.015365433,0.0033403,0.040699,-0.033892,-8.48588E-06,2.284,2.284
-0.58961,0.01382,0.061355,-0.073243,-0.015365433,0.0033986,0.040699,-0.033892,-8.48588E-06,2.285,2.285
-0.58935,0.013735,0.061355,-0.073243,-0.015365433,0.0034541,0.040699,-0.033892,-8.48588E-06,2.286,2.286
-0.58901,0.013651,0.061355,-0.073243,-0.015365433,0.0035069,0.040699,-0.033892,-8.48588E-06,2.2871,2.2871
-0.5887,0.013568,0.061355,-0.073243,-0.015365433,0.0035569,0.040699,-0.033892,-8.48588E-06,2.288,2.288
-0.58834,0.013485,0.061355,-0.073243,-0.015365433,0.0036041,0.040699,-0.033892,-8.48588E-06,2.289,2.289
-0.58808,0.013404,0.061355,-0.073243,-0.015365433,0.0036485,0.040699,-0.033892,-8.48588E-06,2.29,2.29
-0.58782,0.013324,0.061355,-0.073243,-0.015365433,0.0036902,0.040699,-0.033892,-8.48588E-06,2.291,2.291
-0.58751,0.013245,0.061355,-0.073243,-0.015365433,0.0037292,0.040699,-0.033892,-8.48588E-06,2.292,2.292
-0.58727,0.013167,0.061355,-0.073243,-0.015365433,0.0037654,0.040699,-0.033892,-8.48588E-06,2.293,2.293
-0.58705,0.013091,0.061355,-0.073243,-0.015365433,0.003799,0.040699,-0.033892,-8.48588E-06,2.294,2.294
-0.58669,0.013015,0.061355,-0.073243,-0.015365433,0.0038298,0.040699,-0.033892,-8.48588E-06,2.2951,2.2951
-0.58633,0.012942,0.061355,-0.073243,-0.015365433,0.003858,0.040699,-0.033892,-8.48588E-06,2.296,2.296
-0.58607,0.012869,0.061355,-0.073243,-0.015365433,0.0038835,0.040699,-0.033892,-8.48588E-06,2.297,2.297
-0.58569,0.012798,0.061355,-0.073243,-0.015365433,0.0039063,0.040699,-0.033892,-8.48588E-06,2.2981,2.2981
-0.5854,0.012729,0.061355,-0.073243,-0.015365433,0.0039265,0.040699,-0.033892,-8.48588E-06,2.2991,2.2991
-0.58511,0.012661,0.061355,-0.073243,-0.015365433,0.0039441,0.040699,-0.033892,-8.48588E-06,2.3001,2.3001
-0.58483,0.012595,0.061355,-0.073243,-0.015365433,0.0039591,0.040699,-0.033892,-8.48588E-06,2.301,2.301
-0.58447,0.012531,0.061355,-0.073243,-0.015365433,0.0039716,0.040699,-0.033892,-8.48588E-06,2.3021,2.3021
-0.58413,0.012468,0.061355,-0.073243,-0.015365433,0.0039815,0.040699,-0.033892,-8.48588E-06,2.3031,2.3031
-0.58375,0.012407,0.061355,-0.073243,-0.015365433,0.0039888,0.040699,-0.033892,-8.48588E-06,2.3041,2.3041
-0.58334,0.012348,0.061355,-0.073243,-0.015365433,0.0039937,0.040699,-0.033892,-8.48588E-06,2.305,2.305
-0.58301,0.012291,0.061355,-0.073243,-0.015365433,0.0039961,0.040699,-0.033892,-8.48588E-06,2.3061,2.3061
-0.58258,0.012236,0.061355,-0.073243,-0.015365433,0.003996,0.040699,-0.033892,-8.48588E-06,2.3071,2.3071
-0.58226,0.012182,0.061355,-0.073243,-0.015365433,0.0039935,0.040699,-0.033892,-8.48588E-06,2.3081,2.3081
-0.58186,0.012131,0.061355,-0.073243,-0.015365433,0.0039886,0.040699,-0.033892,-8.48588E-06,2.309,2.309
-0.5815,0.012081,0.061355,-0.073243,-0.015365433,0.0039814,0.040699,-0.033892,-8.48588E-06,2.3101,2.3101
-0.58109,0.012033,0.061355,-0.073243,-0.015365433,0.0039718,0.040699,-0.033892,-8.48588E-06,2.3111,2.3111
-0.58068,0.011988,0.061355,-0.073243,-0.015365433,0.0039598,0.040699,-0.033892,-8.48588E-06,2.3121,2.3121
-0.58021,0.011944,0.061355,-0.073243,-0.015365433,0.0039456,0.040699,-0.033892,-8.48588E-06,2.3131,2.3131
-0.57982,0.011903,0.061355,-0.073243,-0.015365433,0.0039292,0.040699,-0.033892,-8.48588E-06,2.3141,2.3141
-0.57934,0.011863,0.061355,-0.073243,-0.015365433,0.0039105,0.040699,-0.033892,-8.48588E-06,2.3151,2.3151
-0.57899,0.011825,0.061355,-0.073243,-0.015365433,0.0038896,0.040699,-0.033892,-8.48588E-06,2.3161,2.3161
-0.57858,0.01179,0.061355,-0.073243,-0.015365433,0.0038665,0.040699,-0.033892,-8.48588E-06,2.3171,2.3171
-0.57824,0.011756,0.061355,-0.073243,-0.015365433,0.0038413,0.040699,-0.033892,-8.48588E-06,2.3181,2.3181
-0.57791,0.011725,0.061355,-0.073243,-0.015365433,0.003814,0.040699,-0.033892,-8.48588E-06,2.3191,2.3191
-0.57764,0.011695,0.061355,-0.073243,-0.015365433,0.0037847,0.040699,-0.033892,-8.48588E-06,2.3201,2.3201
-0.57729,0.011668,0.061355,-0.073243,-0.015365433,0.0037533,0.040699,-0.033892,-8.48588E-06,2.3211,2.3211
-0.57702,0.011643,0.061355,-0.073243,-0.015365433,0.0037199,0.040699,-0.033892,-8.48588E-06,2.3221,2.3221
-0.57674,0.011619,0.061355,-0.073243,-0.015365433,0.0036845,0.040699,-0.033892,-8.48588E-06,2.3231,2.3231
-0.57645,0.011597,0.061355,-0.073243,-0.015365433,0.0036472,0.040699,-0.033892,-8.48588E-06,2.3241,2.3241
-0.57621,0.011578,0.061355,-0.073243,-0.015365433,0.0036081,0.040699,-0.033892,-8.48588E-06,2.3251,2.3251
-0.57592,0.01156,0.061355,-0.073243,-0.015365433,0.003567,0.040699,-0.033892,-8.48588E-06,2.3261,2.3261
-0.57561,0.011544,0.061355,-0.073243,-0.015365433,0.0035242,0.040699,-0.033892,-8.48588E-06,2.3271,2.3271
-0.57528,0.01153,0.061355,-0.073243,-0.015365433,0.0034795,0.040699,-0.033892,-8.48588E-06,2.3281,2.3281
-0.57494,0.011518,0.061355,-0.073243,-0.015365433,0.0034331,0.040699,-0.033892,-8.48588E-06,2.3291,2.3291
-0.57453,0.011508,0.061355,-0.073243,-0.015365433,0.003385,0.040699,-0.033892,-8.48588E-06,2.3301,2.3301
-0.5742,0.011499,0.061355,-0.073243,-0.015365433,0.0033352,0.040699,-0.033892,-8.48588E-06,2.3311,2.3311
-0.57384,0.011492,0.061355,-0.073243,-0.015365433,0.0032838,0.040699,-0.033892,-8.48588E-06,2.3321,2.3321
-0.57343,0.011487,0.061355,-0.073243,-0.015365433,0.0032308,0.040699,-0.033892,-8.48588E-06,2.3331,2.3331
-0.57307,0.011483,0.061355,-0.073243,-0.015365433,0.0031762,0.040699,-0.033892,-8.48588E-06,2.3341,2.3341
-0.57279,0.011481,0.061355,-0.073243,-0.015365433,0.0031201,0.040699,-0.033892,-8.48588E-06,2.3351,2.3351
-0.57247,0.011481,0.061355,-0.073243,-0.015365433,0.0030626,0.040699,-0.033892,-8.48588E-06,2.3361,2.3361
-0.57212,0.011482,0.061355,-0.073243,-0.015365433,0.0030035,0.040699,-0.033892,-8.48588E-06,2.3371,2.3371
-0.57178,0.011484,0.061355,-0.073243,-0.015365433,0.0029431,0.040699,-0.033892,-8.48588E-06,2.3381,2.3381
-0.57147,0.011488,0.061355,-0.073243,-0.015365433,0.0028813,0.040699,-0.033892,-8.48588E-06,2.3391,2.3391
-0.57116,0.011494,0.061355,-0.073243,-0.015365433,0.0028182,0.040699,-0.033892,-8.48588E-06,2.3401,2.3401
-0.57092,0.0115,0.061355,-0.073243,-0.015365433,0.0027538,0.040699,-0.033892,-8.48588E-06,2.3411,2.3411
-0.57066,0.011508,0.061355,-0.073243,-0.015365433,0.0026881,0.040699,-0.033892,-8.48588E-06,2.3421,2.3421
-0.57037,0.011517,0.061355,-0.073243,-0.015365433,0.0026212,0.040699,-0.033892,-8.48588E-06,2.3431,2.3431
-0.57011,0.011528,0.061355,-0.073243,-0.015365433,0.0025531,0.040699,-0.033892,-8.48588E-06,2.3441,2.3441
-0.56977,0.011539,0.061355,-0.073243,-0.015365433,0.0024839,0.040699,-0.033892,-8.48588E-06,2.3451,2.3451
-0.56946,0.011552,0.061355,-0.073243,-0.015365433,0.0024136,0.040699,-0.033892,-8.48588E-06,2.3461,2.3461
-0.56915,0.011565,0.061355,-0.073243,-0.015365433,0.0023422,0.040699,-0.033892,-8.48588E-06,2.3471,2.3471
-0.56884,0.01158,0.061355,-0.073243,-0.015365433,0.0022698,0.040699,-0.033892,-8.48588E-06,2.3481,2.3481
-0.56862,0.011596,0.061355,-0.073243,-0.015365433,0.0021964,0.040699,-0.033892,-8.48588E-06,2.3491,2.3491
-0.56838,0.011613,0.061355,-0.073243,-0.015365433,0.0021221,0.040699,-0.033892,-8.48588E-06,2.3501,2.3501
-0.56817,0.01163,0.061355,-0.073243,-0.015365433,0.0020468,0.040699,-0.033892,-8.48588E-06,2.3511,2.3511
-0.56788,0.011649,0.061355,-0.073243,-0.015365433,0.0019706,0.040699,-0.033892,-8.48588E-06,2.3521,2.3521
-0.56769,0.011668,0.061355,-0.073243,-0.015365433,0.0018936,0.040699,-0.033892,-8.48588E-06,2.3531,2.3531
-0.56742,0.011688,0.061355,-0.073243,-0.015365433,0.0018158,0.040699,-0.033892,-8.48588E-06,2.3541,2.3541
-0.56709,0.011709,0.061355,-0.073243,-0.015365433,0.0017373,0.040699,-0.033892,-8.48588E-06,2.3551,2.3551
-0.56695,0.011731,0.061355,-0.073243,-0.015365433,0.001658,0.040699,-0.033892,-8.48588E-06,2.3561,2.3561
-0.56673,0.011754,0.061355,-0.073243,-0.015365433,0.001578,0.040699,-0.033892,-8.48588E-06,2.3571,2.3571
-0.56659,0.011777,0.061355,-0.073243,-0.015365433,0.0014973,0.040699,-0.033892,-8.48588E-06,2.3581,2.3581
-0.56644,0.011801,0.061355,-0.073243,-0.015365433,0.0014161,0.040699,-0.033892,-8.48588E-06,2.3591,2.3591
-0.56623,0.011826,0.061355,-0.073243,-0.015365433,0.0013342,0.040699,-0.033892,-8.48588E-06,2.3601,2.3601
-0.56604,0.011851,0.061355,-0.073243,-0.015365433,0.0012518,0.040699,-0.033892,-8.48588E-06,2.3611,2.3611
-0.56582,0.011877,0.061355,-0.073243,-0.015365433,0.001169,0.040699,-0.033892,-8.48588E-06,2.3621,2.3621
-0.56556,0.011903,0.061355,-0.073243,-0.015365433,0.0010856,0.040699,-0.033892,-8.48588E-06,2.3631,2.3631
-0.56534,0.011931,0.061355,-0.073243,-0.015365433,0.0010019,0.040699,-0.033892,-8.48588E-06,2.3641,2.3641
-0.56517,0.011958,0.061355,-0.073243,-0.015365433,0.00091772,0.040699,-0.033892,-8.48588E-06,2.3651,2.3651
-0.56501,0.011987,0.061355,-0.073243,-0.015365433,0.00083326,0.040699,-0.033892,-8.48588E-06,2.3661,2.3661
-0.56479,0.012016,0.061355,-0.073243,-0.015365433,0.0007485,0.040699,-0.033892,-8.48588E-06,2.3671,2.3671
-0.56453,0.012045,0.061355,-0.073243,-0.015365433,0.0006635,0.040699,-0.033892,-8.48588E-06,2.3681,2.3681
-0.56431,0.012076,0.061355,-0.073243,-0.015365433,0.00057829,0.040699,-0.033892,-8.48588E-06,2.3691,2.3691
-0.564,0.012106,0.061355,-0.073243,-0.015365433,0.00049294,0.040699,-0.033892,-8.48588E-06,2.3701,2.3701
-0.56371,0.012137,0.061355,-0.073243,-0.015365433,0.00040748,0.040699,-0.033892,-8.48588E-06,2.3711,2.3711
-0.56345,0.012169,0.061355,-0.073243,-0.015365433,0.00032196,0.040699,-0.033892,-8.48588E-06,2.3721,2.3721
-0.56331,0.012202,0.061355,-0.073243,-0.015365433,0.00023644,0.040699,-0.033892,-8.48588E-06,2.3731,2.3731
-0.56312,0.012234,0.061355,-0.073243,-0.015365433,0.00015097,0.040699,-0.033892,-8.48588E-06,2.3741,2.3741
-0.56297,0.012268,0.061355,-0.073243,-0.015365433,6.56E-05,0.040699,-0.033892,-8.48588E-06,2.3751,2.3751
-0.56285,0.012302,0.061355,-0.073243,-0.015365433,-1.96E-05,0.040699,-0.033892,-8.48588E-06,2.3761,2.3761
-0.56266,0.012336,0.061355,-0.073243,-0.015365433,-0.00010465,0.040699,-0.033892,-8.48588E-06,2.3771,2.3771
-0.56242,0.012371,0.061355,-0.073243,-0.015365433,-0.00018941,0.040699,-0.033892,-8.48588E-06,2.3781,2.3781
-0.56223,0.012407,0.061355,-0.073243,-0.015365433,-0.00027384,0.040699,-0.033892,-8.48588E-06,2.3791,2.3791
-0.56197,0.012443,0.061355,-0.073243,-0.015365433,-0.0003579,0.040699,-0.033892,-8.48588E-06,2.3801,2.3801
-0.56166,0.01248,0.061355,-0.073243,-0.015365433,-0.00044152,0.040699,-0.033892,-8.48588E-06,2.3811,2.3811
-0.56149,0.012517,0.061355,-0.073243,-0.015365433,-0.00052464,0.040699,-0.033892,-8.48588E-06,2.3821,2.3821
-0.56127,0.012554,0.061355,-0.073243,-0.015365433,-0.00060721,0.040699,-0.033892,-8.48588E-06,2.3831,2.3831
-0.56115,0.012593,0.061355,-0.073243,-0.015365433,-0.00068915,0.040699,-0.033892,-8.48588E-06,2.3841,2.3841
-0.56091,0.012631,0.061355,-0.073243,-0.015365433,-0.00077041,0.040699,-0.033892,-8.48588E-06,2.3851,2.3851
-0.56072,0.01267,0.061355,-0.073243,-0.015365433,-0.00085093,0.040699,-0.033892,-8.48588E-06,2.3861,2.3861
-0.56048,0.01271,0.061355,-0.073243,-0.015365433,-0.00093064,0.040699,-0.033892,-8.48588E-06,2.3871,2.3871
-0.56027,0.01275,0.061355,-0.073243,-0.015365433,-0.0010095,0.040699,-0.033892,-8.48588E-06,2.3881,2.3881
-0.56005,0.012791,0.061355,-0.073243,-0.015365433,-0.0010874,0.040699,-0.033892,-8.48588E-06,2.3891,2.3891
-0.55991,0.012832,0.061355,-0.073243,-0.015365433,-0.0011643,0.040699,-0.033892,-8.48588E-06,2.3901,2.3901
-0.55967,0.012874,0.061355,-0.073243,-0.015365433,-0.0012401,0.040699,-0.033892,-8.48588E-06,2.3911,2.3911
-0.55957,0.012916,0.061355,-0.073243,-0.015365433,-0.0013148,0.040699,-0.033892,-8.48588E-06,2.3921,2.3921
-0.55933,0.012959,0.061355,-0.073243,-0.015365433,-0.0013883,0.040699,-0.033892,-8.48588E-06,2.3931,2.3931
-0.55917,0.013002,0.061355,-0.073243,-0.015365433,-0.0014605,0.040699,-0.033892,-8.48588E-06,2.3941,2.3941
-0.55895,0.013046,0.061355,-0.073243,-0.015365433,-0.0015313,0.040699,-0.033892,-8.48588E-06,2.3951,2.3951
-0.55876,0.01309,0.061355,-0.073243,-0.015365433,-0.0016008,0.040699,-0.033892,-8.48588E-06,2.3961,2.3961
-0.5585,0.013135,0.061355,-0.073243,-0.015365433,-0.0016688,0.040699,-0.033892,-8.48588E-06,2.3971,2.3971
-0.55833,0.01318,0.061355,-0.073243,-0.015365433,-0.0017353,0.040699,-0.033892,-8.48588E-06,2.3981,2.3981
-0.55816,0.013226,0.061355,-0.073243,-0.015365433,-0.0018002,0.040699,-0.033892,-8.48588E-06,2.3991,2.3991
-0.55802,0.013272,0.061355,-0.073243,-0.015365433,-0.0018634,0.040699,-0.033892,-8.48588E-06,2.4001,2.4001
-0.55783,0.013318,0.061355,-0.073243,-0.015365433,-0.0019249,0.040699,-0.033892,-8.48588E-06,2.4011,2.4011
-0.55766,0.013365,0.061355,-0.073243,-0.015365433,-0.0019847,0.040699,-0.033892,-8.48588E-06,2.4021,2.4021
-0.55747,0.013412,0.061355,-0.073243,-0.015365433,-0.0020425,0.040699,-0.033892,-8.48588E-06,2.4031,2.4031
-0.55732,0.01346,0.061355,-0.073243,-0.015365433,-0.0020985,0.040699,-0.033892,-8.48588E-06,2.4041,2.4041
-0.55716,0.013508,0.061355,-0.073243,-0.015365433,-0.0021525,0.040699,-0.033892,-8.48588E-06,2.4051,2.4051
-0.55694,0.013557,0.061355,-0.073243,-0.015365433,-0.0022045,0.040699,-0.033892,-8.48588E-06,2.4061,2.4061
-0.55689,0.013606,0.061355,-0.073243,-0.015365433,-0.0022544,0.040699,-0.033892,-8.48588E-06,2.4071,2.4071
-0.55677,0.013655,0.061355,-0.073243,-0.015365433,-0.0023022,0.040699,-0.033892,-8.48588E-06,2.4081,2.4081
-0.55665,0.013705,0.061355,-0.073243,-0.015365433,-0.0023478,0.040699,-0.033892,-8.48588E-06,2.4091,2.4091
-0.55649,0.013755,0.061355,-0.073243,-0.015365433,-0.0023911,0.040699,-0.033892,-8.48588E-06,2.4101,2.4101
-0.55639,0.013806,0.061355,-0.073243,-0.015365433,-0.0024322,0.040699,-0.033892,-8.48588E-06,2.4111,2.4111
-0.55627,0.013856,0.061355,-0.073243,-0.015365433,-0.0024709,0.040699,-0.033892,-8.48588E-06,2.4121,2.4121
-0.55613,0.013908,0.061355,-0.073243,-0.015365433,-0.0025072,0.040699,-0.033892,-8.48588E-06,2.4131,2.4131
-0.55598,0.013959,0.061355,-0.073243,-0.015365433,-0.0025411,0.040699,-0.033892,-8.48588E-06,2.4141,2.4141
